  PID  PPID USER         STIME NAME                       
 1165     2 root         21:15:32 [kworker/u17:34-pil_workqueue]
 1166     2 root         21:15:32 [kworker/u17:35-pil_workqueue]
 1167     2 root         21:15:32 [kworker/u17:36-pil_workqueue]
 1168     2 root         21:15:32 [kworker/u17:37]
 1169     2 root         21:15:32 [kworker/u17:38-pil_workqueue]
 1215     2 root         21:15:32 [glink_adsp]
 1216     2 root         21:15:32 [qrtr_rx]
 1217     2 root         21:15:32 [glink_cdsp]
 1218     2 root         21:15:32 [qrtr_rx]
 1253     1 system       21:15:32 ssgtzd
 1256     1 audioserver  21:15:32 android.hardware.audio.service
 1258     1 system       21:15:32 android.hidl.allocator@1.0-service
 1265     1 system       21:15:32 qccsyshal@1.2-service
 1267     1 bluetooth    21:15:32 android.hardware.bluetooth@1.0-service-qti
 1278     1 cameraserver 21:15:32 android.hardware.camera.provider@2.4-service_64
 1279     1 media        21:15:32 android.hardware.cas@1.2-service
 1281     1 media        21:15:33 android.hardware.drm-service.clearkey
 1284     1 media        21:15:33 android.hardware.drm@1.3-service.widevine
 1286     1 gps          21:15:33 android.hardware.gnss@2.1-service-qti
 1288     1 system       21:15:33 android.hardware.health-service.qti
 1297     1 system       21:15:33 android.hardware.ir-service.lineage
 1319     1 system       21:15:33 android.hardware.lights-service.qti
 1354     1 system       21:15:33 android.hardware.neuralnetworks@1.3-service-qti
 1359     1 system       21:15:33 android.hardware.sensors-service.xiaomi-multihal
 1366     1 system       21:15:33 android.hardware.usb-service.qti
 1368     1 system       21:15:33 android.hardware.usb.gadget-service.qti
 1370     1 wifi         21:15:33 android.hardware.wifi-service
 1373     1 nobody       21:15:33 vendor.qti.hardware.memtrack-service
 1380     1 media        21:15:33 qconfigservice
 1389     1 system       21:15:33 qesdk-manager
 1390     1 system       21:15:33 vendor.display.color@1.0-service
 1391     1 mediacodec   21:15:33 dolbycodec2-aidl
 1398     1 system       21:15:33 vendor.lineage.powershare-service.default
 1401     1 system       21:15:33 vendor.lineage.touch-service.xiaomi
 1402     1 system       21:15:33 vendor.qti.esepowermanager@1.1-service
 1403     1 system       21:15:33 vendor.qti.hardware.capabilityconfigstore@1.0-service
 1404     1 system       21:15:33 vendor.qti.hardware.display.allocator-service
 1405     1 system       21:15:33 vendor.qti.hardware.display.composer-service
 1406     1 system       21:15:33 dspservice
 1407     1 system       21:15:33 vendor.qti.hardware.eid@1.0-service
 1412     1 system       21:15:33 vendor.qti.hardware.qccvndhal@1.0-service
 1413     1 system       21:15:33 vendor.qti.hardware.qteeconnector@1.0-service
 1417     1 system       21:15:33 vendor.qti.hardware.secureprocessor@1.0
 1420     1 system       21:15:33 vendor.qti.hardware.sensorscalibrate@1.0-service
 1421     1 system       21:15:33 vendor.qti.hardware.servicetracker@1.2-service
 1425     1 system       21:15:33 vendor.qti.hardware.soter@1.0-service
 1429     1 system       21:15:33 vendor.qti.hardware.tui_comm@1.0-service-qti
 1432     1 system       21:15:33 vendor.qti.hardware.vibrator.service
 1433     1 mediacodec   21:15:33 qticodec2-aidl
 1434     1 system       21:15:33 vendor.qti.secure_element@1.2-service
 1439     1 system       21:15:33 vendor.qti.sla.service@1.0-service
 1440     1 system       21:15:33 fidoca
 1441     1 system       21:15:33 vendor.xiaomi.hardware.misys@1.0-service
 1442     1 system       21:15:33 vendor.xiaomi.hardware.misys@2.0-service
 1443     1 system       21:15:33 vendor.xiaomi.hardware.misys@3.0-service
 1444     2 root         21:15:33 [kworker/5:4-mm_percpu_wq]
 1445     2 root         21:15:33 [kworker/5:5]
 1446     2 root         21:15:33 [glink_slpi]
 1447     1 root         21:15:33 vendor.xiaomi.hardware.misys@4.0-service
 1448     2 root         21:15:33 [qrtr_rx]
 1452     1 system       21:15:33 mlipayd@1.1
 1453     1 root         21:15:33 mtd@1.3
 1454     1 system       21:15:33 tidad@1.2
 1461     1 media        21:15:33 vppservice
 1465     1 vendor_qrtr  21:15:33 qrtr-ns
 1471     1 system       21:15:33 lowirpcd
 1474     1 system       21:15:33 pd-mapper
 1476     1 system       21:15:33 pm-service
 1494     1 audioserver  21:15:33 audioserver
 1496     1 credstore    21:15:33 credstore
 1512     2 root         21:15:33 [adsp]
 1515     2 root         21:15:33 [adsp]
 1519     1 gpu_service  21:15:33 gpuservice
 1520     2 root         21:15:33 [irq/110-arm-smm]
 1525     1 system       21:15:33 surfaceflinger
 1527     1 nobody       21:15:33 rmt_storage
 1533     1 vendor_rfs   21:15:33 tftp_server
 1536     1 system       21:15:33 sensors.qti
 1576     2 root         21:15:33 [kworker/1:4]
 1577     2 root         21:15:33 [irq/378-swr_mas]
 1578     2 root         21:15:33 [irq/379-swr_mas]
 1592  1079 system       21:15:33 system_server
 1598     2 root         21:15:33 [kworker/2:2-events]
 1599     1 root         21:15:33 mi_thermald
 1601     2 root         21:15:33 [kworker/4:4-events]
 1666     2 root         21:15:33 [kworker/u16:9-kverityd]
 1667     2 root         21:15:33 [kworker/u16:10-adb]
 1668     2 root         21:15:33 [kworker/u16:11-devfreq_wq]
 1762     1 system       21:15:33 pm-proxy
 1785     1 drm          21:15:33 drmserver
 1788     2 root         21:15:33 [kworker/6:3-events]
 1795     2 root         21:15:34 [kworker/6:4-events]
 1798     1 nobody       21:15:34 traced_probes
 1799     1 nobody       21:15:34 traced
 1801     1 root         21:15:34 dpmd
 1808     1 system       21:15:34 dpmQmiMgr
 1811     1 system       21:15:34 feature_enabler_client
 1815  1801 system       21:15:34 dpmd
 1831     2 root         21:15:34 [kworker/4:5-events]
 1856     1 radio        21:15:34 qmipriod
 1858     2 root         21:15:34 [irq/391-swr_wak]
 1871     1 cameraserver 21:15:34 cameraserver
 1874     1 incidentd    21:15:34 incidentd
 1875     1 root         21:15:34 installd
 1879     1 mediaex      21:15:34 media.extractor
 1882     1 media        21:15:34 media.metrics
 1885     1 media        21:15:34 mediaserver
 1891     1 root         21:15:34 storaged
 1896     1 wifi         21:15:34 wificond
 1898     1 system       21:15:34 cnd
 1902     1 radio        21:15:34 imsdaemon
 1905     1 radio        21:15:34 netmgrd
 1906     1 radio        21:15:34 port-bridge
 1907     1 system       21:15:34 adsprpcd
 1908     1 media        21:15:34 audioadsprpcd
 1909     1 system       21:15:34 cdsprpcd
 1910     1 mediacodec   21:15:34 media.swcodec
 1914     1 statsd       21:15:34 statsd
 1915     1 system       21:15:34 cnss-daemon
 1927     1 radio        21:15:34 ssgqmigd
 1933     1 gps          21:15:34 mlid
 1940     1 gps          21:15:34 loc_launcher
 1950     1 system       21:15:34 ATFWD-daemon
 1964     1 system       21:15:34 gatekeeperd
 1967     1 root         21:15:34 update_engine
 1978  1940 gps          21:15:34 lowi-server
 1979  1940 gps          21:15:34 xtra-daemon
 1980     1 system       21:15:34 android.hardware.biometrics.fingerprint-service.xiaomi
 1985     1 system       21:15:34 qcc-trd
 2002     1 root         21:15:34 odin-display
 2003     2 root         21:15:34 [irq/332-gf]
 2005     1 system       21:15:34 vendor.lineage.livedisplay-service.sdm
 2007     1 system       21:15:34 vendor.xiaomi.hardware.citsensorservice@1.1-service
 2014     1 shell        21:15:34 adbd
 2023     1 radio        21:15:34 qcrilNrd
 2044     1 root         21:15:34 busybox
 2058     1 radio        21:15:34 qcrilNrd
 2066     1 root         21:15:34 supervisor
 2076     1 radio        21:15:34 qti
 2083  2066 root         21:15:34 TEESimulator
 2094     1 radio        21:15:34 adpl
 2333     2 root         21:15:37 [glink_modem]
 2334     2 root         21:15:37 [qrtr_rx]
 2403     2 root         21:15:37 [kworker/7:2H-kblockd]
 2420     2 root         21:15:37 [kworker/4:2H-kblockd]
 2462     1 root         21:15:38 android.hardware.thermal-service.qti
 2590     2 root         21:15:38 [ipawq34]
 2591     2 root         21:15:38 [iparepwq34]
 2592     2 root         21:15:38 [ipawq104]
 2593     2 root         21:15:38 [iparepwq104]
 2594     2 root         21:15:38 [ipawq95]
 2595     2 root         21:15:38 [iparepwq95]
 2596     2 root         21:15:38 [ipafreepagewq95]
 2597     2 root         21:15:38 [ipawq35]
 2598     2 root         21:15:38 [iparepwq35]
 2600     1 radio        21:15:38 shsusrd
 2601     2 root         21:15:38 [ipawq105]
 2602     2 root         21:15:38 [iparepwq105]
 2603     2 root         21:15:38 [ipafreepagewq10]
 2616     2 root         21:15:38 [kworker/4:6-events]
 2617     2 root         21:15:38 [kworker/4:7-events]
 2618     2 root         21:15:38 [kworker/4:8-events]
 2619     2 root         21:15:38 [kworker/4:9-events]
 2620     2 root         21:15:38 [kworker/4:10-events]
 2621     2 root         21:15:38 [kworker/4:11-events]
 2622     2 root         21:15:38 [kworker/4:12-events]
 2623     2 root         21:15:38 [kworker/4:13-events]
 2624     2 root         21:15:38 [kworker/4:14-events]
 2625     2 root         21:15:38 [kworker/4:15-events]
 2626     2 root         21:15:38 [kworker/4:16-events]
 2627     2 root         21:15:38 [kworker/4:17-events]
 2628     2 root         21:15:38 [kworker/4:18-events]
 2629     2 root         21:15:38 [kworker/4:19-events]
 2630     2 root         21:15:38 [kworker/4:20-events]
 2631     2 root         21:15:38 [kworker/4:21-events]
 2632     2 root         21:15:38 [kworker/4:22-events]
 2633     2 root         21:15:38 [kworker/4:23-events]
 2634     2 root         21:15:38 [kworker/4:24-events]
 2635     2 root         21:15:38 [kworker/4:25-events]
 2636     2 root         21:15:38 [kworker/4:26-events]
 2637     2 root         21:15:38 [kworker/4:27-events]
 2638     2 root         21:15:38 [kworker/4:28-events]
 2639     2 root         21:15:38 [kworker/4:29-events]
 2640     2 root         21:15:38 [kworker/4:30-events]
 2641     2 root         21:15:38 [kworker/4:31-events]
 2642     2 root         21:15:38 [kworker/4:32-events]
 2643     2 root         21:15:38 [kworker/4:33-events]
 2644     2 root         21:15:38 [kworker/4:34-events]
 2645     2 root         21:15:38 [kworker/4:35-events]
 2646     2 root         21:15:38 [kworker/4:36-events]
 2647     2 root         21:15:38 [kworker/4:37-events]
 2648     2 root         21:15:38 [kworker/4:38-events]
 2649     2 root         21:15:38 [kworker/4:39-events]
 2650     2 root         21:15:38 [kworker/4:40-events]
 2651     2 root         21:15:38 [kworker/4:41-events]
 2652     2 root         21:15:38 [kworker/4:42-events]
 2653     2 root         21:15:38 [kworker/4:43-events]
 2654     2 root         21:15:38 [kworker/4:44-events]
 2655     2 root         21:15:38 [kworker/4:45-events]
 2656     2 root         21:15:38 [kworker/4:46-events]
 2657     2 root         21:15:38 [kworker/4:47-events]
 2658     2 root         21:15:38 [kworker/4:48-events]
 2659     2 root         21:15:38 [kworker/4:49-events]
 2660     2 root         21:15:38 [kworker/4:50-events]
 2661     2 root         21:15:38 [kworker/4:51-events]
 2662     2 root         21:15:38 [kworker/4:52-events]
 2663     2 root         21:15:38 [kworker/4:53-events]
 2664     2 root         21:15:38 [kworker/4:54-mm_percpu_wq]
 2665     2 root         21:15:38 [kworker/4:55-events]
 2666     2 root         21:15:38 [kworker/4:56-events]
 2667     2 root         21:15:38 [kworker/4:57-mm_percpu_wq]
 2672     2 root         21:15:38 [kworker/3:3-events]
 2673     2 root         21:15:38 [kworker/3:4-events]
 2674     2 root         21:15:38 [kworker/3:5]
 2803     1 radio        21:15:39 ims_rtp_daemon
 2904     2 root         21:15:39 [dsi_err_workq]
 2942     2 root         21:15:40 [wda_wq]
 2943     2 root         21:15:40 [rmnet_powersave]
 3129     2 root         21:15:42 [cds_recovery_wo]
 3130     2 root         21:15:42 [wlan_logging_th]
 3147  1079 u0_a312      21:15:42 com.android.systemui
 3262  1079 network_stack 21:15:42 com.android.networkstack.process
 3284  1081 webview_zygote 21:15:42 webview_zygote
 3290  1079 system       21:15:42 com.android.axion.quicklook
 3310  1079 radio        21:15:42 .dataservices
 3314  1079 u0_a245      21:15:42 .qtidataservices
 3315  1079 u0_a308      21:15:42 com.qti.phone
 3318  1079 nfc          21:15:42 com.android.nfc
 3321  1079 u0_a293      21:15:42 org.codeaurora.ims
 3330  1079 secure_element 21:15:42 com.android.se
 3351  1079 radio        21:15:42 com.android.phone
 3352     2 root         21:15:42 [irq/343-mhi]
 3390  1079 system       21:15:43 org.protonaosp.columbus
 3394  1079 system       21:15:43 com.android.settings
 3464  1079 u0_a259      21:15:43 com.google.android.gms
 3549  1079 u0_a326      21:15:43 com.android.smspush
 3565  1079 u0_a299      21:15:43 com.android.launcher3
 3627  1079 u0_a332      21:15:43 com.android.permissioncontroller
 3705  1079 u0_a330      21:15:43 com.android.cellbroadcastreceiver.module
 3746     2 root         21:15:44 [qrtr_rx]
 3768     2 root         21:15:44 [scheduler_threa]
 3769     2 root         21:15:44 [cds_ol_rx_threa]
 3771     2 root         21:15:44 [dp_rx_thread_0]
 3772     2 root         21:15:44 [dp_rx_thread_1]
 3773     2 root         21:15:44 [dp_rx_thread_2]
 3793     1 wifi         21:15:44 wpa_supplicant
 3823  1079 u0_a306      21:15:45 com.android.carrierconfig
 3829  1079 u0_a252      21:15:45 com.android.dialer
 3856  1079 u0_a214      21:15:45 android.process.acore
 3978  1079 u0_a335      21:15:54 android.ext.services
 3987  1079 u0_a380      21:15:54 com.drdisagree.colorblendr
 4074     1 root         21:15:55 batterysecret
 4077     1 system       21:15:55 charge_logger
 4093  1079 u0_a273      21:15:55 com.android.deskclock
 4098     1 root         21:15:55 msm_irqbalance
 4105  3987 root         21:15:55 sh
 4124     2 root         21:15:55 [irq/23-90b6400.]
 4132     2 root         21:15:55 [irq/24-9091000.]
 4141     2 root         21:15:55 [irq/25-90b9100.]
 4149  4105 root         21:15:55 com.drdisagree.colorblendr:root:0
 4151     1 root         21:15:55 odin-color
 4156  1079 u0_a255      21:15:55 com.google.android.apps.wellbeing
 4226  1079 system       21:15:55 io.chaldeaprjkt.gamespace
 4257  1079 u0_a327      21:15:55 org.lineageos.settingsconfig
 4278  1079 u0_a295      21:15:55 org.protonaosp.deviceconfig
 4294     1 root         21:15:55 ksud
 4717  1079 u0_a262      21:16:11 com.google.android.googlequicksearchbox:interactor
 4718  1079 u0_a325      21:16:11 org.lineageos.profiles
 4732  1079 u0_a348      21:16:11 com.android.providers.media.module
 4752  1079 system       21:16:11 com.libremobileos.sidebar
 4770  1079 system       21:16:11 com.libremobileos.freeform
 4787  1079 u0_a298      21:16:11 com.qualcomm.qti.services.systemhelper:systemhelper_service
 4791  1079 system       21:16:11 org.ifaa.aidl.manager
 4797  1079 u0_a248      21:16:11 com.tencent.soter.soterserver
 4829  1079 u0_a304      21:16:11 org.lineageos.audiofx
 4835  1079 u0_a247      21:16:11 org.mipay.android.manager
 4838  1079 u0_a316      21:16:11 com.qualcomm.location
 4873  1079 system       21:16:11 org.lineageos.settings
 4882  1079 u0_a232      21:16:11 com.android.printspooler
 4894  1079 system       21:16:11 com.android.keychain
 4913  1079 u0_a253      21:16:11 com.google.android.partnersetup
 4962  1079 u0_a215      21:16:11 android.process.media
 5052  1079 u0_a262      21:16:11 com.google.android.googlequicksearchbox:googleapp
 5056  1079 u0_a262      21:16:11 com.google.android.googlequicksearchbox:search
 5122  1079 system       21:16:12 co.aospa.sense
 5167  1079 u0_a259      21:16:12 com.google.android.gms.unstable
 5244  1079 u0_a250      21:16:12 com.android.imsserviceentitlement
 5274  1079 u0_a279      21:16:12 com.android.inputmethod.latin
 5333  1079 system       21:16:12 org.lineageos.lineageparts
 5367  1079 u0_a226      21:16:12 com.android.providers.calendar
 5371  1079 u0_a385      21:16:12 pan.alexander.tordnscrypt.stable
 5440  1079 u0_a371      21:16:12 dev.ukanth.ufirewall
 5476  5371 root         21:16:13 sh
 5496  5371 u0_a385      21:16:13 libdnscrypt-proxy.so
 5498  1079 u0_a258      21:16:13 com.google.android.projection.gearhead:shared
 5528  5440 root         21:16:13 sh
 5617  1079 u0_a335      21:16:13 .adservices
 5658  1079 u0_a301      21:16:13 com.android.camera
 5752  1079 system       21:16:14 com.android.localtransport
 5773  1079 u0_a260      21:16:14 com.android.contacts
 5795  1079 u0_a257      21:16:14 com.google.android.apps.restore
 5826  1079 u0_a223      21:16:14 com.android.devicediagnostics
 5878  1079 system       21:16:14 com.android.dynsystem
 5899  1079 system       21:16:15 com.android.dynsystem:dynsystem
 5905  1079 u0_a345      21:16:15 com.android.federatedcompute.services
 5938  1079 u0_a338      21:16:15 com.android.healthconnect.controller
 5967  1079 u0_a261      21:16:15 com.android.hotwordenrollment.okgoogle
 5996  1079 u0_a251      21:16:15 com.android.hotwordenrollment.xgoogle
 6033  1079 u0_a228      21:16:15 com.android.managedprovisioning
 6074  1079 u0_a269      21:16:15 com.android.messaging
 6138  1079 u0_a344      21:16:16 com.android.ondevicepersonalization.services
 6149  5371 root         21:16:16 sh
 6176  6149 root         21:16:16 libnflog.so
 6188  1079 u0_a218      21:16:16 com.android.packageinstaller
 6229  1079 u0_a346      21:16:16 com.android.rkpdapp
 6258  1079 shell        21:16:16 com.android.shell
 6289  1079 u0_a297      21:16:16 com.android.statementservice
 6337  1079 u0_a270      21:16:16 com.google.android.gm.exchange
 6405  1079 u0_a258      21:16:16 com.google.android.projection.gearhead:car
 6464  1079 u0_a309      21:16:17 com.google.android.setupwizard
 6499  1079 u0_a287      21:16:17 com.stevesoltys.seedvault
 6528  1079 u0_a271      21:16:17 com.google.android.syncadapters.calendar
 6583  1079 u0_a277      21:16:17 com.google.android.tts
 6758  1079 u0_a329      21:16:17 org.calyxos.backup.contacts
 6784  1079 u0_a288      21:16:17 org.lineageos.updater
 6829  1079 u0_a317      21:16:18 org.omnirom.omnijaws
 6875  1079 u0_a256      21:16:18 com.android.vending
 6899  5440 root         21:16:18 sh
 6935  1079 u0_a364      21:16:18 com.aurora.store
 7051  1079 u0_a381      21:16:18 com.ebay.mobile
 7320  1079 u0_a368      21:16:19 com.google.android.apps.translate
 7498  1079 u0_a398      21:16:19 com.google.android.apps.walletnfcrel
 7634  1079 u0_a386      21:16:19 com.google.android.youtube
 7821  1079 u0_a394      21:16:20 com.spotify.music
 7931  1079 u0_a370      21:16:20 com.termux
 7958  1079 u0_a377      21:16:20 com.twitter.android
 8033  1079 u0_a379      21:16:21 io.element.android.x
 8085  1079 u0_a359      21:16:21 me.kavishdevar.librepods
 8115  1079 u0_a388      21:16:21 net.thunderbird.android
 8172  1079 u0_a367      21:16:21 org.adaway
 8201  8172 root         21:16:22 sh
 8202  1079 u0_a399      21:16:22 org.telegram.messenger
 8223  8201 root         21:16:22 libwebserver_exec.so
 8231  1079 u0_a347      21:16:22 com.android.photopicker
 8249  1079 u0_a213      21:16:22 com.android.externalstorage
 8261  1079 u0_a373      21:16:22 com.whatsapp
 8296  1079 u0_a372      21:16:22 com.yandex.browser
 8329  1079 u0_a372      21:16:22 com.yandex.browser:AppMetrica
 8342  1079 u0_a356      21:16:23 org.fdroid.fdroid
 8379  1079 u0_a372      21:16:23 com.yandex.browser:passport
 8454  1079 u0_a256      21:16:23 com.android.vending:background
 9088  2014 shell        21:17:37 ps
