  PID  PPID USER         STIME NAME                       
  188     2 root         21:00:08 [erofs_worker/4]
  189     2 root         21:00:08 [erofs_worker/5]
  190     2 root         21:00:08 [erofs_worker/6]
  191     2 root         21:00:08 [erofs_worker/7]
  193     2 root         21:00:08 [irq/299-smp2p]
  194     2 root         21:00:08 [irq/300-smp2p]
  195     2 root         21:00:08 [irq/301-smp2p]
  196     2 root         21:00:08 [irq/302-smp2p]
  198     2 root         21:00:08 [pmic_glink_rx]
  199     2 root         21:00:08 [pmic_glink_rx]
  200     2 root         21:00:08 [kworker/u17:1-pil_workqueue]
  201     2 root         21:00:08 [cdsprm-wq]
  202     2 root         21:00:08 [cdsprm-wq-delay]
  203     2 root         21:00:08 [hyp_core_ctl]
  205     2 root         21:00:08 [kgsl-workqueue]
  206     2 root         21:00:08 [kgsl-mementry]
  207     2 root         21:00:08 [kgsl_worker_thr]
  208     2 root         21:00:08 [qseecom-unreg-l]
  209     2 root         21:00:08 [qseecom-unload-]
  210     2 root         21:00:08 [uas]
  211     2 root         21:00:08 [k_ipa_usb]
  212     2 root         21:00:08 [irq/283-qcom,te]
  213     2 root         21:00:08 [kworker/0:1H-kblockd]
  214     2 root         21:00:08 [kworker/1:1H-kblockd]
  215     2 root         21:00:08 [kworker/2:1H-kblockd]
  216     2 root         21:00:08 [kworker/3:1H-kblockd]
  217     2 root         21:00:08 [kworker/4:1H-kblockd]
  218     2 root         21:00:08 [kworker/5:1H-kblockd]
  219     2 root         21:00:08 [kworker/6:1H-kblockd]
  220     2 root         21:00:08 [kworker/7:1H-fsverity_read_queue]
  221     2 root         21:00:08 [irq/284-bcl-lvl]
  222     2 root         21:00:08 [irq/285-bcl-lvl]
  223     2 root         21:00:08 [irq/286-bcl-lvl]
  224     2 root         21:00:08 [irq/291-bcl-lvl]
  225     2 root         21:00:08 [irq/292-bcl-lvl]
  226     2 root         21:00:08 [irq/293-bcl-lvl]
  227     2 root         21:00:08 [irq/243-637000.]
  228     2 root         21:00:08 [irq/244-635000.]
  229     2 root         21:00:08 [dm_bufio_cache]
  230     2 root         21:00:08 [qcrypto_seq_res]
  231     2 root         21:00:08 [hh_rm_recv_task]
  232     2 root         21:00:08 [memlat_wq]
  233     2 root         21:00:08 [irq/305-soc:ext]
  234     2 root         21:00:08 [ipv6_addrconf]
  235     2 root         21:00:08 [krfcommd]
  236     2 root         21:00:08 [soc:qcom,svm_ne]
  237     2 root         21:00:08 [rq_stats]
  238     2 root         21:00:08 [msm_perf:events]
  239     2 root         21:00:08 [khvcd]
  240     2 root         21:00:08 [kworker/u16:2-kverityd]
  241     2 root         21:00:08 [ipa_power_mgmt]
  242     2 root         21:00:08 [transport_power]
  243     2 root         21:00:08 [ipa_pm_activate]
  244     2 root         21:00:08 [rmnet_ctlwq]
  245     2 root         21:00:08 [hwrng]
  246     2 root         21:00:08 [irq/53-arm-smmu]
  247     2 root         21:00:08 [irq/54-arm-smmu]
  248     2 root         21:00:08 [irq/60-arm-smmu]
  249     2 root         21:00:08 [usb_bam_wq]
  250     2 root         21:00:08 [irq/152-pwr_eve]
  251     2 root         21:00:08 [irq/151-dp_hs_p]
  252     2 root         21:00:08 [irq/154-dm_hs_p]
  253     2 root         21:00:08 [irq/153-ss_phy_]
  254     2 root         21:00:08 [msm_vidc_worker]
  255     2 root         21:00:08 [pm_workerq_venu]
  256     2 root         21:00:08 [vidc_core_workq]
  257     2 root         21:00:08 [irq/62-arm-smmu]
  258     2 root         21:00:08 [irq/63-arm-smmu]
  259     2 root         21:00:08 [irq/64-arm-smmu]
  260     2 root         21:00:08 [irq/65-arm-smmu]
  261     2 root         21:00:08 [irq/43-arm-smmu]
  262     2 root         21:00:08 [kgsl-events]
  263     2 root         21:00:08 [irq/44-arm-smmu]
  264     2 root         21:00:08 [irq/45-arm-smmu]
  265     2 root         21:00:08 [irq/46-arm-smmu]
  266     2 root         21:00:08 [kgsl_devfreq_wq]
  267     2 root         21:00:08 [msm_cvp_workerq]
  268     2 root         21:00:08 [pm_workerq_iris]
  269     2 root         21:00:08 [irq/66-arm-smmu]
  270     2 root         21:00:08 [irq/67-arm-smmu]
  271     2 root         21:00:08 [irq/68-arm-smmu]
  272     2 root         21:00:08 [cvp-dsp-thread]
  273     2 root         21:00:08 [irq/69-arm-smmu]
  274     2 root         21:00:08 [irq/70-arm-smmu]
  275     2 root         21:00:08 [irq/71-arm-smmu]
  276     2 root         21:00:08 [mem_buf_rcvr]
  277     2 root         21:00:08 [irq/72-arm-smmu]
  278     2 root         21:00:08 [irq/73-arm-smmu]
  279     2 root         21:00:08 [irq/74-arm-smmu]
  280     2 root         21:00:08 [irq/75-arm-smmu]
  281     2 root         21:00:08 [irq/76-arm-smmu]
  282     2 root         21:00:08 [irq/77-arm-smmu]
  283     2 root         21:00:08 [irq/78-arm-smmu]
  284     2 root         21:00:08 [irq/79-arm-smmu]
  285     2 root         21:00:08 [irq/80-arm-smmu]
  286     2 root         21:00:08 [irq/81-arm-smmu]
  287     2 root         21:00:08 [irq/82-arm-smmu]
  288     2 root         21:00:08 [irq/83-arm-smmu]
  289     2 root         21:00:08 [irq/84-arm-smmu]
  290     2 root         21:00:08 [irq/85-arm-smmu]
  291     2 root         21:00:08 [irq/86-arm-smmu]
  292     2 root         21:00:08 [irq/87-arm-smmu]
  293     2 root         21:00:08 [irq/88-arm-smmu]
  294     2 root         21:00:08 [irq/89-arm-smmu]
  295     2 root         21:00:08 [irq/90-arm-smmu]
  296     2 root         21:00:08 [irq/282-qcom,te]
  297     2 root         21:00:08 [irq/290-qcom,te]
  298     2 root         21:00:08 [irq/297-qcom,te]
  299     2 root         21:00:08 [irq/280-thresho]
  300     2 root         21:00:08 [irq/91-arm-smmu]
  301     2 root         21:00:08 [irq/92-arm-smmu]
  302     2 root         21:00:08 [irq/93-arm-smmu]
  303     2 root         21:00:08 [irq/61-arm-smmu]
  324     2 root         21:00:08 [uaudio_svc]
  325     2 root         21:00:08 [irq/94-arm-smmu]
  326     2 root         21:00:08 [irq/95-arm-smmu]
  327     2 root         21:00:08 [irq/96-arm-smmu]
  328     2 root         21:00:08 [irq/97-arm-smmu]
  329     2 root         21:00:08 [irq/55-arm-smmu]
  330     2 root         21:00:08 [scsi_eh_0]
  331     2 root         21:00:08 [scsi_tmf_0]
  332     2 root         21:00:08 [qc_ufs_qos_swq]
  333     2 root         21:00:08 [ufs_eh_wq_0]
  334     2 root         21:00:08 [ufs_clk_gating_]
  335     2 root         21:00:08 [ufs_clkscaling_]
  336     2 root         21:00:08 [irq/202-int_glo]
  337     2 root         21:00:08 [kworker/u16:3-kverityd]
  338     2 root         21:00:08 [spi0]
  339     2 root         21:00:08 [irq/327-aw8697]
  340     2 root         21:00:08 [aw8976_vibrator]
  341     2 root         21:00:08 [kworker/u16:4-events_power_efficient]
  342     2 root         21:00:08 [kworker/u16:5-kverityd]
  343     2 root         21:00:08 [kworker/u16:6-ipa_interrupt_wq]
  344     2 root         21:00:08 [kworker/u16:7-ufs_clk_gating_0]
  345     2 root         21:00:08 [kworker/u16:8-ipa_uc_holb_wq]
  346     2 root         21:00:08 [spi1]
  347     2 root         21:00:08 [spi2]
  348     2 root         21:00:08 [irq/98-arm-smmu]
  349     2 root         21:00:08 [irq/99-arm-smmu]
  350     2 root         21:00:08 [irq/100-arm-smm]
  351     2 root         21:00:08 [irq/101-arm-smm]
  357     2 root         21:00:08 [kworker/6:2-mm_percpu_wq]
  361     2 root         21:00:08 [jbd2/sda17-8]
  362     2 root         21:00:08 [ext4-rsv-conver]
  363     2 root         21:00:08 [kdmflush]
  364     2 root         21:00:08 [kdmflush]
  365     2 root         21:00:08 [kdmflush]
  366     2 root         21:00:08 [kdmflush]
  367     2 root         21:00:08 [kdmflush]
  368     2 root         21:00:08 [ext4-rsv-conver]
  369     2 root         21:00:08 [ext4-rsv-conver]
  370     2 root         21:00:08 [ext4-rsv-conver]
  371     2 root         21:00:08 [ext4-rsv-conver]
  372     2 root         21:00:08 [ext4-rsv-conver]
  376     1 root         21:00:09 init
  377     1 root         21:00:09 ueventd
  425     2 root         21:00:09 [kworker/u17:2-pil_workqueue]
  426     2 root         21:00:09 [kworker/u17:3-pil_workqueue]
  427     2 root         21:00:10 [kdmflush]
  428     2 root         21:00:10 [kdmflush]
  429     2 root         21:00:10 [kdmflush]
  430     2 root         21:00:10 [kdmflush]
  431     2 root         21:00:10 [kdmflush]
  432     2 root         21:00:10 [kdmflush]
  433     2 root         21:00:10 [kdmflush]
  434     2 root         21:00:10 [kdmflush]
  435     2 root         21:00:10 [kdmflush]
  438     2 root         21:00:10 [kdmflush]
  439     2 root         21:00:10 [kdmflush]
  440     2 root         21:00:10 [kdmflush]
  441     2 root         21:00:10 [kdmflush]
  442     2 root         21:00:10 [kdmflush]
  444     2 root         21:00:10 [kdmflush]
  447     2 root         21:00:10 [kdmflush]
  448     2 root         21:00:10 [kdmflush]
  451     2 root         21:00:10 [kdmflush]
  452     2 root         21:00:10 [kdmflush]
  453     2 root         21:00:10 [kdmflush]
  454     2 root         21:00:10 [kdmflush]
  455     2 root         21:00:10 [kdmflush]
  457     2 root         21:00:10 [kdmflush]
  459     2 root         21:00:10 [kdmflush]
  460     2 root         21:00:10 [kdmflush]
  462     2 root         21:00:10 [kdmflush]
  467     2 root         21:00:10 [loop1]
  468     2 root         21:00:10 [loop0]
  469     2 root         21:00:10 [loop2]
  470     2 root         21:00:10 [loop3]
  471     2 root         21:00:10 [ext4-rsv-conver]
  472     2 root         21:00:10 [ext4-rsv-conver]
  473     2 root         21:00:10 [ext4-rsv-conver]
  474     2 root         21:00:10 [ext4-rsv-conver]
  481     2 root         21:00:10 [kworker/3:2-events]
  545     2 root         21:00:10 [kworker/4:2-events]
  548     2 root         21:00:10 [kworker/4:3-sock_diag_events]
  583     2 root         21:00:10 [irq/102-arm-smm]
  584     2 root         21:00:10 [kworker/u17:4-pil_workqueue]
  585     2 root         21:00:10 [sb-1]
  586     2 root         21:00:10 [dsi_dma_cmd_wor]
  587     2 root         21:00:10 [irq/59-arm-smmu]
  588     2 root         21:00:10 [irq/103-arm-smm]
  589     2 root         21:00:10 [dsi_dma_cmd_wor]
  590     2 root         21:00:10 [dsi_dma_cmd_wor]
  591     2 root         21:00:10 [ngd_rx_thread1]
  592     2 root         21:00:10 [dsi_dma_cmd_wor]
  593     2 root         21:00:10 [ngd_notify_sl1]
  594     2 root         21:00:10 [irq/334-cs35l41]
  595     2 root         21:00:10 [drm_dp]
  596     2 root         21:00:10 [apr_driver]
  597     2 root         21:00:10 [dsi_dma_cmd_wor]
  598     2 root         21:00:10 [disp_feature:0]
  599     2 root         21:00:10 [disp_fod:0]
  600     2 root         21:00:10 [fmradio]
  601     2 root         21:00:10 [fmradioscan]
  602     2 root         21:00:10 [fmradiords]
  603     2 root         21:00:10 [irq/335-esd_err]
  604     2 root         21:00:10 [sdm_dp_audio_no]
  605     2 root         21:00:10 [hdcp_1x_1]
  606     2 root         21:00:10 [hdcp_2x]
  607     2 root         21:00:10 [dp_hdcp2p2]
  608     2 root         21:00:10 [crtc_commit:141]
  609     2 root         21:00:10 [crtc_event:141]
  610     2 root         21:00:10 [crtc_commit:202]
  611     2 root         21:00:10 [crtc_event:202]
  612     2 root         21:00:10 [crtc_commit:211]
  613     2 root         21:00:10 [crtc_event:211]
  614     2 root         21:00:10 [crtc_commit:220]
  615     2 root         21:00:10 [crtc_event:220]
  616     2 root         21:00:10 [crtc_commit:229]
  617     2 root         21:00:10 [crtc_event:229]
  618     2 root         21:00:10 [pp_event]
  619     2 root         21:00:10 [irq/342-cs35l41]
  620     2 root         21:00:10 [kworker/0:2-mm_percpu_wq]
  621     2 root         21:00:10 [irq/104-arm-smm]
  622     2 root         21:00:10 [irq/105-arm-smm]
  623     2 root         21:00:10 [mhi_w]
  624     2 root         21:00:10 [irq/289-flash_a]
  625     2 root         21:00:10 [irq/288-flash_a]
  626     2 root         21:00:10 [irq/287-flash_f]
  627     2 root         21:00:10 [irq/106-arm-smm]
  628     2 root         21:00:10 [irq/107-arm-smm]
  629     2 root         21:00:10 [irq/108-arm-smm]
  630     2 root         21:00:10 [irq/109-arm-smm]
  631     2 root         21:00:10 [cam-cpas]
  632     2 root         21:00:10 [qcom,cam_virtua]
  633     2 root         21:00:10 [qcom,cam-cpas-c]
  634     2 root         21:00:10 [qcom,cam-cpas-c]
  635     2 root         21:00:10 [qcom,cam-cpas-c]
  636     2 root         21:00:10 [qcom,cam-cpas-c]
  637     2 root         21:00:10 [qcom,cam-ife-cd]
  638     2 root         21:00:10 [qcom,cam-ife-cd]
  639     2 root         21:00:10 [qcom,cam-ife-cd]
  640     2 root         21:00:10 [qcom,cam-ife-cd]
  641     2 root         21:00:10 [qcom,cam-ife-cd]
  642     2 root         21:00:10 [qcom,cam-ife-cd]
  643     2 root         21:00:10 [qcom,cam-ife-cd]
  644     2 root         21:00:10 [qcom,cam-ife-cd]
  645     2 root         21:00:10 [qcom,cam-ife-cd]
  646     2 root         21:00:10 [qcom,cam-ife-cd]
  647     2 root         21:00:10 [qcom,cam-ife-cd]
  648     2 root         21:00:10 [qcom,cam-ife-cd]
  649     2 root         21:00:11 [cam_cci_wq]
  650     2 root         21:00:11 [cam_cci_wq]
  651     2 root         21:00:11 [cam_cci_wq]
  652     2 root         21:00:11 [cam_cci_wq]
  653     2 root         21:00:11 [kworker/0:3-events]
  654     2 root         21:00:11 [kworker/2:2-events]
  659     2 root         21:00:15 [ipa_interrupt_w]
  660     2 root         21:00:15 [ipawq36]
  661     2 root         21:00:15 [iparepwq36]
  662     2 root         21:00:15 [ipawq33]
  663     2 root         21:00:15 [iparepwq33]
  664     2 root         21:00:15 [ipafreepagewq33]
  665     2 root         21:00:15 [ipawq32]
  666     2 root         21:00:15 [iparepwq32]
  667     2 root         21:00:15 [ipa_uc_holb_wq]
  668     2 root         21:00:15 [clnt_req]
  670     2 root         21:00:15 [irq/337-fts]
  671     2 root         21:00:15 [kworker/4:4-mm_percpu_wq]
  673     1 prng_seeder  21:00:15 prng_seeder
  688     1 logd         21:00:16 logd
  689     1 lmkd         21:00:16 lmkd
  690     1 system       21:00:16 servicemanager
  691     1 system       21:00:16 hwservicemanager
  692     1 system       21:00:16 vndservicemanager
  694     2 root         21:00:16 [psimon]
  702     1 system       21:00:16 android.hardware.keymaster@4.1-service-qti
  703     1 system       21:00:16 qseecomd
  704     1 system       21:00:16 vendor.qti.hardware.qseecom@1.0-service
  705     1 root         21:00:16 vold
  707     2 root         21:00:16 [jbd2/sda21-8]
  709     2 root         21:00:16 [ext4-rsv-conver]
  713     2 root         21:00:16 [jbd2/sde10-8]
  714     2 root         21:00:16 [ext4-rsv-conver]
  722     2 root         21:00:16 [kdmflush]
  730     1 system       21:00:16 android.system.suspend-service
  731     1 keystore     21:00:16 keystore2
  732     1 system       21:00:16 android.hardware.atrace@1.0-service
  733     2 root         21:00:16 [kworker/6:3-cgroup_release]
  737     1 root         21:00:16 android.hardware.boot-service.qti
  738     1 system       21:00:16 android.hardware.gatekeeper@1.0-service-qti
  739     1 nfc          21:00:16 android.hardware.nfc-service.nxp
  740     1 system       21:00:16 sscrpcd
  756     2 root         21:00:17 [f2fs_flush-253:]
  757     2 root         21:00:17 [f2fs_discard-25]
  758     2 root         21:00:17 [f2fs_gc-253:41]
  759     1 root         21:00:17 android.hardware.power-service.lineage-libperfmgr
  760     1 system       21:00:17 keymasterd
  771     1 tombstoned   21:00:17 tombstoned
  773     2 root         21:00:17 [kworker/6:4-events]
  828     2 root         21:00:17 [loop4]
  836     2 root         21:00:17 [loop5]
  854     2 root         21:00:17 [loop6]
  855     2 root         21:00:17 [loop7]
  856     2 root         21:00:17 [loop8]
  857     2 root         21:00:17 [loop9]
  858     2 root         21:00:17 [loop10]
  859     2 root         21:00:17 [loop11]
  860     2 root         21:00:17 [loop12]
  861     2 root         21:00:17 [loop13]
  862     2 root         21:00:17 [loop14]
  863     2 root         21:00:17 [loop15]
  864     2 root         21:00:17 [loop16]
  865     2 root         21:00:17 [loop17]
  866     2 root         21:00:17 [loop18]
  867     2 root         21:00:17 [loop19]
  868     2 root         21:00:17 [loop20]
  869     2 root         21:00:17 [loop21]
  870     2 root         21:00:17 [loop22]
  871     2 root         21:00:17 [loop23]
  872     2 root         21:00:17 [loop24]
  873     2 root         21:00:17 [loop25]
  874     2 root         21:00:17 [loop26]
  875     2 root         21:00:17 [loop27]
  876     2 root         21:00:17 [loop28]
  877     2 root         21:00:17 [loop29]
  878     2 root         21:00:17 [loop30]
  879     2 root         21:00:17 [loop31]
  880     2 root         21:00:17 [loop32]
  881     2 root         21:00:17 [loop33]
  882     2 root         21:00:17 [loop34]
  883     2 root         21:00:17 [loop35]
  884     2 root         21:00:17 [loop36]
  885     2 root         21:00:17 [loop37]
  886     2 root         21:00:17 [loop38]
  887     2 root         21:00:17 [loop39]
  888     2 root         21:00:17 [kverityd]
  889     2 root         21:00:17 [ext4-rsv-conver]
  890     2 root         21:00:17 [kverityd]
  891     2 root         21:00:17 [kverityd]
  892     2 root         21:00:17 [kverityd]
  893     2 root         21:00:17 [kverityd]
  894     2 root         21:00:17 [kverityd]
  895     2 root         21:00:17 [kverityd]
  896     2 root         21:00:17 [kverityd]
  897     2 root         21:00:17 [kverityd]
  898     2 root         21:00:17 [kverityd]
  899     2 root         21:00:17 [kverityd]
  900     2 root         21:00:17 [kverityd]
  901     2 root         21:00:17 [kverityd]
  902     2 root         21:00:17 [kverityd]
  903     2 root         21:00:17 [kverityd]
  904     2 root         21:00:17 [ext4-rsv-conver]
  905     2 root         21:00:17 [kverityd]
  906     2 root         21:00:17 [kverityd]
  907     2 root         21:00:17 [kverityd]
  908     2 root         21:00:17 [ext4-rsv-conver]
  909     2 root         21:00:17 [ext4-rsv-conver]
  910     2 root         21:00:17 [ext4-rsv-conver]
  911     2 root         21:00:17 [ext4-rsv-conver]
  912     2 root         21:00:17 [ext4-rsv-conver]
  913     2 root         21:00:17 [ext4-rsv-conver]
  914     2 root         21:00:17 [ext4-rsv-conver]
  915     2 root         21:00:17 [ext4-rsv-conver]
  916     2 root         21:00:17 [ext4-rsv-conver]
  917     2 root         21:00:17 [ext4-rsv-conver]
  918     2 root         21:00:17 [ext4-rsv-conver]
  919     2 root         21:00:17 [kverityd]
  920     2 root         21:00:17 [ext4-rsv-conver]
  921     2 root         21:00:17 [ext4-rsv-conver]
  922     2 root         21:00:17 [ext4-rsv-conver]
  923     2 root         21:00:17 [ext4-rsv-conver]
  924     2 root         21:00:17 [ext4-rsv-conver]
  925     2 root         21:00:17 [ext4-rsv-conver]
  926     2 root         21:00:17 [ext4-rsv-conver]
  927     2 root         21:00:17 [ext4-rsv-conver]
  928     2 root         21:00:17 [kverityd]
  929     2 root         21:00:17 [ext4-rsv-conver]
  930     2 root         21:00:17 [ext4-rsv-conver]
  931     2 root         21:00:17 [ext4-rsv-conver]
  932     2 root         21:00:17 [ext4-rsv-conver]
  933     2 root         21:00:17 [ext4-rsv-conver]
  934     2 root         21:00:17 [ext4-rsv-conver]
  935     2 root         21:00:17 [kverityd]
  936     2 root         21:00:17 [ext4-rsv-conver]
  937     2 root         21:00:17 [kverityd]
  938     2 root         21:00:17 [kverityd]
  939     2 root         21:00:17 [kverityd]
  940     2 root         21:00:17 [ext4-rsv-conver]
  941     2 root         21:00:17 [kverityd]
  942     2 root         21:00:17 [ext4-rsv-conver]
  943     2 root         21:00:17 [ext4-rsv-conver]
  944     2 root         21:00:17 [ext4-rsv-conver]
  945     2 root         21:00:17 [ext4-rsv-conver]
  946     2 root         21:00:17 [ext4-rsv-conver]
  947     2 root         21:00:17 [ext4-rsv-conver]
  948     2 root         21:00:17 [kverityd]
  949     2 root         21:00:17 [ext4-rsv-conver]
  957     2 root         21:00:17 [kworker/5:2-cgroup_release]
  958     1 root         21:00:17 netd
  961   958 root         21:00:18 iptables-restore
  962   958 root         21:00:18 ip6tables-restore
  982     2 root         21:00:18 [kworker/6:2H-kblockd]
  997     1 root         21:00:18 logcat
 1003     1 root         21:00:18 zygisk-ptrace64
 1078     1 system       21:00:18 time_daemon
 1079     1 radio        21:00:18 ipacm
 1090     1 root         21:00:18 zygote64
 1091     1 root         21:00:18 zygote
 1095     2 root         21:00:18 [at_usb0]
 1096     2 root         21:00:18 [at_usb1]
 1100     2 root         21:00:18 [at_usb2]
 1101  1003 root         21:00:18 zygiskd64
 1103     2 root         21:00:18 [rmnet_ctrl]
 1104     2 root         21:00:18 [dpl_ctrl]
 1106     2 root         21:00:18 [qdss]
 1107     2 root         21:00:18 [qdss_mdm]
 1108     2 root         21:00:18 [qdss_sw]
 1113  1003 root         21:00:18 zygiskd32
 1137     2 root         21:00:19 [kworker/u17:5-pil_workqueue]
 1138     2 root         21:00:19 [kworker/u17:6-hal_register_write_wq]
 1139     2 root         21:00:19 [kworker/u17:7-pil_workqueue]
 1140     2 root         21:00:19 [kworker/u17:8-dwc_wq]
 1141     2 root         21:00:19 [kworker/u17:9-pil_workqueue]
 1142     2 root         21:00:19 [kworker/u17:10-pil_workqueue]
 1143     2 root         21:00:19 [kworker/u17:11-pil_workqueue]
 1144     2 root         21:00:19 [kworker/u17:12-pil_workqueue]
 1145     2 root         21:00:19 [kworker/u17:13-pil_workqueue]
 1146     2 root         21:00:19 [kworker/u17:14-pil_workqueue]
 1147     2 root         21:00:19 [kworker/u17:15-pil_workqueue]
 1148     2 root         21:00:19 [kworker/u17:16-kgsl-events]
 1149     2 root         21:00:19 [kworker/u17:17-pil_workqueue]
 1150     2 root         21:00:19 [kworker/u17:18-pil_workqueue]
 1151     2 root         21:00:19 [kworker/u17:19-pil_workqueue]
 1152     2 root         21:00:19 [kworker/u17:20-pil_workqueue]
 1153     2 root         21:00:19 [kworker/u17:21-pil_workqueue]
 1154     2 root         21:00:19 [kworker/u17:22-pil_workqueue]
 1155     2 root         21:00:19 [kworker/u17:23-pil_workqueue]
 1156     2 root         21:00:19 [kworker/u17:24-kgsl-events]
 1157     2 root         21:00:19 [kworker/u17:25-pil_workqueue]
 1163     2 root         21:00:19 [kworker/u17:26-pil_workqueue]
 1164     2 root         21:00:19 [kworker/u17:27-dwc_wq]
 1165     2 root         21:00:19 [kworker/u17:28-pil_workqueue]
 1166     2 root         21:00:19 [kworker/u17:29-pil_workqueue]
