  PID  PPID USER         STIME NAME                       
  364     2 root         21:10:51 [kdmflush]
  365     2 root         21:10:51 [kdmflush]
  366     2 root         21:10:51 [kdmflush]
  367     2 root         21:10:51 [kdmflush]
  368     2 root         21:10:51 [ext4-rsv-conver]
  369     2 root         21:10:51 [ext4-rsv-conver]
  370     2 root         21:10:51 [ext4-rsv-conver]
  371     2 root         21:10:51 [ext4-rsv-conver]
  372     2 root         21:10:51 [ext4-rsv-conver]
  374     2 root         21:10:51 [kworker/2:2-cgroup_offline]
  377     1 root         21:10:52 init
  378     1 root         21:10:52 ueventd
  426     2 root         21:10:52 [kworker/u17:2-pil_workqueue]
  427     2 root         21:10:52 [kworker/u17:3-dwc_wq]
  428     2 root         21:10:53 [kdmflush]
  429     2 root         21:10:53 [kdmflush]
  430     2 root         21:10:53 [kdmflush]
  431     2 root         21:10:53 [kdmflush]
  432     2 root         21:10:53 [kdmflush]
  433     2 root         21:10:53 [kdmflush]
  434     2 root         21:10:53 [kdmflush]
  435     2 root         21:10:53 [kdmflush]
  436     2 root         21:10:53 [kdmflush]
  439     2 root         21:10:53 [kdmflush]
  440     2 root         21:10:53 [kdmflush]
  441     2 root         21:10:53 [kdmflush]
  442     2 root         21:10:53 [kdmflush]
  443     2 root         21:10:53 [kdmflush]
  445     2 root         21:10:53 [kdmflush]
  448     2 root         21:10:53 [kdmflush]
  449     2 root         21:10:53 [kdmflush]
  452     2 root         21:10:53 [kdmflush]
  453     2 root         21:10:53 [kdmflush]
  454     2 root         21:10:53 [kdmflush]
  455     2 root         21:10:53 [kdmflush]
  456     2 root         21:10:53 [kdmflush]
  458     2 root         21:10:53 [kdmflush]
  460     2 root         21:10:53 [kdmflush]
  461     2 root         21:10:53 [kdmflush]
  463     2 root         21:10:53 [kdmflush]
  468     2 root         21:10:53 [loop3]
  469     2 root         21:10:53 [loop1]
  470     2 root         21:10:53 [loop0]
  471     2 root         21:10:53 [loop2]
  472     2 root         21:10:53 [ext4-rsv-conver]
  473     2 root         21:10:53 [ext4-rsv-conver]
  474     2 root         21:10:53 [ext4-rsv-conver]
  475     2 root         21:10:53 [ext4-rsv-conver]
  535     2 root         21:10:53 [kworker/6:3-events]
  582     2 root         21:10:53 [kworker/6:4-mm_percpu_wq]
  583     2 root         21:10:53 [irq/102-arm-smm]
  584     2 root         21:10:53 [sb-1]
  585     2 root         21:10:53 [irq/333-cs35l41]
  586     2 root         21:10:53 [ngd_rx_thread1]
  587     2 root         21:10:53 [ngd_notify_sl1]
  588     2 root         21:10:53 [kworker/u17:4-kgsl-events]
  589     2 root         21:10:53 [kworker/0:2-cgroup_release]
  590     2 root         21:10:53 [dsi_dma_cmd_wor]
  591     2 root         21:10:53 [irq/59-arm-smmu]
  592     2 root         21:10:53 [irq/103-arm-smm]
  593     2 root         21:10:53 [dsi_dma_cmd_wor]
  594     2 root         21:10:53 [drm_dp]
  595     2 root         21:10:53 [dsi_dma_cmd_wor]
  596     2 root         21:10:53 [disp_feature:0]
  597     2 root         21:10:53 [disp_fod:0]
  598     2 root         21:10:53 [apr_driver]
  599     2 root         21:10:53 [fmradio]
  600     2 root         21:10:53 [fmradioscan]
  601     2 root         21:10:53 [fmradiords]
  602     2 root         21:10:53 [irq/339-cs35l41]
  603     2 root         21:10:53 [irq/335-esd_err]
  604     2 root         21:10:53 [sdm_dp_audio_no]
  605     2 root         21:10:53 [hdcp_1x_1]
  606     2 root         21:10:53 [hdcp_2x]
  607     2 root         21:10:53 [dp_hdcp2p2]
  608     2 root         21:10:53 [crtc_commit:141]
  609     2 root         21:10:53 [crtc_event:141]
  610     2 root         21:10:53 [crtc_commit:202]
  611     2 root         21:10:53 [crtc_event:202]
  612     2 root         21:10:53 [crtc_commit:211]
  613     2 root         21:10:53 [crtc_event:211]
  614     2 root         21:10:53 [crtc_commit:220]
  615     2 root         21:10:53 [crtc_event:220]
  616     2 root         21:10:53 [crtc_commit:229]
  617     2 root         21:10:53 [crtc_event:229]
  618     2 root         21:10:53 [pp_event]
  619     2 root         21:10:53 [irq/104-arm-smm]
  620     2 root         21:10:53 [irq/105-arm-smm]
  621     2 root         21:10:53 [mhi_w]
  622     2 root         21:10:53 [kworker/3:2-cgroup_offline]
  623     2 root         21:10:53 [irq/289-flash_a]
  624     2 root         21:10:53 [irq/288-flash_a]
  625     2 root         21:10:53 [irq/287-flash_f]
  626     2 root         21:10:54 [irq/106-arm-smm]
  627     2 root         21:10:54 [irq/107-arm-smm]
  628     2 root         21:10:54 [irq/108-arm-smm]
  629     2 root         21:10:54 [irq/109-arm-smm]
  630     2 root         21:10:54 [cam-cpas]
  631     2 root         21:10:54 [qcom,cam_virtua]
  632     2 root         21:10:54 [qcom,cam-cpas-c]
  633     2 root         21:10:54 [qcom,cam-cpas-c]
  634     2 root         21:10:54 [qcom,cam-cpas-c]
  635     2 root         21:10:54 [qcom,cam-cpas-c]
  636     2 root         21:10:54 [qcom,cam-ife-cd]
  637     2 root         21:10:54 [qcom,cam-ife-cd]
  638     2 root         21:10:54 [qcom,cam-ife-cd]
  639     2 root         21:10:54 [qcom,cam-ife-cd]
  640     2 root         21:10:54 [qcom,cam-ife-cd]
  641     2 root         21:10:54 [qcom,cam-ife-cd]
  642     2 root         21:10:54 [qcom,cam-ife-cd]
  643     2 root         21:10:54 [qcom,cam-ife-cd]
  644     2 root         21:10:54 [qcom,cam-ife-cd]
  645     2 root         21:10:54 [qcom,cam-ife-cd]
  646     2 root         21:10:54 [qcom,cam-ife-cd]
  647     2 root         21:10:54 [qcom,cam-ife-cd]
  648     2 root         21:10:54 [cam_cci_wq]
  649     2 root         21:10:54 [cam_cci_wq]
  650     2 root         21:10:54 [cam_cci_wq]
  651     2 root         21:10:54 [cam_cci_wq]
  652     2 root         21:10:54 [kworker/1:2-events]
  653     2 root         21:10:54 [kworker/1:3]
  658     2 root         21:10:58 [ipa_interrupt_w]
  659     2 root         21:10:58 [ipawq36]
  660     2 root         21:10:58 [iparepwq36]
  661     2 root         21:10:58 [ipawq33]
  662     2 root         21:10:58 [iparepwq33]
  663     2 root         21:10:58 [ipafreepagewq33]
  664     2 root         21:10:58 [ipawq32]
  665     2 root         21:10:58 [iparepwq32]
  666     2 root         21:10:58 [ipa_uc_holb_wq]
  667     2 root         21:10:58 [clnt_req]
  669     2 root         21:10:58 [irq/342-fts]
  671     1 prng_seeder  21:10:58 prng_seeder
  686     1 logd         21:10:59 logd
  687     1 lmkd         21:10:59 lmkd
  688     1 system       21:10:59 servicemanager
  689     1 system       21:10:59 hwservicemanager
  690     1 system       21:10:59 vndservicemanager
  692     2 root         21:10:59 [psimon]
  700     1 system       21:10:59 android.hardware.keymaster@4.1-service-qti
  701     1 system       21:10:59 qseecomd
  702     1 system       21:10:59 vendor.qti.hardware.qseecom@1.0-service
  703     1 root         21:10:59 vold
  705     2 root         21:10:59 [jbd2/sda21-8]
  706     2 root         21:10:59 [ext4-rsv-conver]
  711     2 root         21:10:59 [jbd2/sde10-8]
  712     2 root         21:10:59 [ext4-rsv-conver]
  720     2 root         21:10:59 [kdmflush]
  728     1 system       21:10:59 android.system.suspend-service
  729     1 keystore     21:10:59 keystore2
  730     1 system       21:10:59 android.hardware.atrace@1.0-service
  733     1 root         21:10:59 android.hardware.boot-service.qti
  735     1 system       21:10:59 android.hardware.gatekeeper@1.0-service-qti
  736     1 nfc          21:10:59 android.hardware.nfc-service.nxp
  737     1 system       21:10:59 sscrpcd
  752     2 root         21:11:00 [f2fs_flush-253:]
  753     2 root         21:11:00 [f2fs_discard-25]
  754     2 root         21:11:00 [f2fs_gc-253:41]
  755     1 root         21:11:00 android.hardware.power-service.lineage-libperfmgr
  756     1 system       21:11:00 keymasterd
  768     1 tombstoned   21:11:00 tombstoned
  770     2 root         21:11:00 [kworker/6:5-events]
  771     2 root         21:11:00 [kworker/5:2-cgroup_offline]
  824     2 root         21:11:00 [loop4]
  838     2 root         21:11:00 [loop5]
  849     2 root         21:11:00 [loop6]
  853     2 root         21:11:00 [loop7]
  854     2 root         21:11:00 [loop8]
  855     2 root         21:11:00 [loop9]
  856     2 root         21:11:00 [loop10]
  857     2 root         21:11:00 [loop11]
  858     2 root         21:11:00 [loop12]
  859     2 root         21:11:00 [loop13]
  860     2 root         21:11:00 [loop14]
  861     2 root         21:11:00 [loop15]
  862     2 root         21:11:00 [loop16]
  863     2 root         21:11:00 [loop17]
  864     2 root         21:11:00 [loop18]
  865     2 root         21:11:00 [loop19]
  866     2 root         21:11:00 [loop20]
  867     2 root         21:11:00 [loop21]
  868     2 root         21:11:00 [loop22]
  869     2 root         21:11:00 [loop23]
  870     2 root         21:11:00 [loop24]
  871     2 root         21:11:00 [loop25]
  872     2 root         21:11:00 [loop26]
  873     2 root         21:11:00 [loop27]
  874     2 root         21:11:00 [loop28]
  875     2 root         21:11:00 [loop29]
  876     2 root         21:11:00 [loop30]
  877     2 root         21:11:00 [loop31]
  878     2 root         21:11:00 [loop32]
  879     2 root         21:11:00 [loop33]
  880     2 root         21:11:00 [loop34]
  881     2 root         21:11:00 [loop35]
  882     2 root         21:11:00 [loop36]
  883     2 root         21:11:00 [loop37]
  884     2 root         21:11:00 [loop38]
  885     2 root         21:11:00 [loop39]
  886     2 root         21:11:00 [kverityd]
  887     2 root         21:11:00 [kverityd]
  888     2 root         21:11:00 [ext4-rsv-conver]
  889     2 root         21:11:00 [ext4-rsv-conver]
  890     2 root         21:11:00 [kverityd]
  891     2 root         21:11:00 [kverityd]
  892     2 root         21:11:00 [kverityd]
  893     2 root         21:11:00 [kverityd]
  894     2 root         21:11:00 [kverityd]
  895     2 root         21:11:00 [kverityd]
  896     2 root         21:11:00 [kverityd]
  897     2 root         21:11:00 [kverityd]
  898     2 root         21:11:00 [kverityd]
  899     2 root         21:11:00 [kverityd]
  900     2 root         21:11:00 [kverityd]
  901     2 root         21:11:00 [kverityd]
  902     2 root         21:11:00 [kverityd]
  903     2 root         21:11:00 [kverityd]
  904     2 root         21:11:00 [kverityd]
  905     2 root         21:11:00 [kverityd]
  906     2 root         21:11:00 [ext4-rsv-conver]
  907     2 root         21:11:00 [ext4-rsv-conver]
  908     2 root         21:11:00 [kverityd]
  909     2 root         21:11:00 [kverityd]
  910     2 root         21:11:00 [kverityd]
  911     2 root         21:11:00 [ext4-rsv-conver]
  912     2 root         21:11:00 [ext4-rsv-conver]
  913     2 root         21:11:00 [ext4-rsv-conver]
  914     2 root         21:11:00 [ext4-rsv-conver]
  915     2 root         21:11:00 [ext4-rsv-conver]
  916     2 root         21:11:00 [ext4-rsv-conver]
  917     2 root         21:11:00 [ext4-rsv-conver]
  918     2 root         21:11:00 [kverityd]
  919     2 root         21:11:00 [kverityd]
  920     2 root         21:11:00 [kverityd]
  921     2 root         21:11:00 [ext4-rsv-conver]
  922     2 root         21:11:00 [ext4-rsv-conver]
  923     2 root         21:11:00 [ext4-rsv-conver]
  924     2 root         21:11:00 [ext4-rsv-conver]
  925     2 root         21:11:00 [kverityd]
  926     2 root         21:11:00 [kworker/u16:9-memlat_wq]
  927     2 root         21:11:00 [ext4-rsv-conver]
  928     2 root         21:11:00 [ext4-rsv-conver]
  929     2 root         21:11:00 [ext4-rsv-conver]
  930     2 root         21:11:00 [ext4-rsv-conver]
  931     2 root         21:11:00 [ext4-rsv-conver]
  932     2 root         21:11:00 [ext4-rsv-conver]
  933     2 root         21:11:00 [ext4-rsv-conver]
  934     2 root         21:11:00 [ext4-rsv-conver]
  935     2 root         21:11:00 [ext4-rsv-conver]
  936     2 root         21:11:00 [ext4-rsv-conver]
  937     2 root         21:11:00 [ext4-rsv-conver]
  938     2 root         21:11:00 [ext4-rsv-conver]
  939     2 root         21:11:00 [ext4-rsv-conver]
  940     2 root         21:11:00 [kverityd]
  941     2 root         21:11:00 [ext4-rsv-conver]
  942     2 root         21:11:00 [ext4-rsv-conver]
  943     2 root         21:11:00 [ext4-rsv-conver]
  944     2 root         21:11:00 [ext4-rsv-conver]
  945     2 root         21:11:00 [ext4-rsv-conver]
  946     2 root         21:11:00 [ext4-rsv-conver]
  947     2 root         21:11:00 [ext4-rsv-conver]
  948     2 root         21:11:00 [ext4-rsv-conver]
  956     1 root         21:11:01 netd
  959   956 root         21:11:01 iptables-restore
  960   956 root         21:11:01 ip6tables-restore
  980     2 root         21:11:01 [kworker/6:2H-events_highpri]
  999     1 root         21:11:01 zygisk-ptrace64
 1074     1 system       21:11:01 time_daemon
 1075     1 radio        21:11:01 ipacm
 1078     1 root         21:11:01 zygote64
 1079     1 root         21:11:01 zygote
 1092   999 root         21:11:01 zygiskd64
 1095     2 root         21:11:02 [at_usb0]
 1096     2 root         21:11:02 [at_usb1]
 1097     2 root         21:11:02 [at_usb2]
 1098     2 root         21:11:02 [rmnet_ctrl]
 1099     2 root         21:11:02 [dpl_ctrl]
 1100     2 root         21:11:02 [qdss]
 1101     2 root         21:11:02 [qdss_mdm]
 1102     2 root         21:11:02 [qdss_sw]
 1109   999 root         21:11:02 zygiskd32
 1131     2 root         21:11:02 [kworker/u17:5-pil_workqueue]
 1132     2 root         21:11:02 [kworker/u17:6-qmi_msg_handler]
 1133     2 root         21:11:02 [kworker/u17:7-pil_workqueue]
 1136     2 root         21:11:02 [kworker/u17:8-pil_workqueue]
 1137     2 root         21:11:02 [kworker/u17:9-dwc_wq]
 1138     2 root         21:11:02 [kworker/u17:10-pil_workqueue]
 1139     2 root         21:11:02 [kworker/u17:11-pil_workqueue]
 1140     2 root         21:11:02 [kworker/u17:12-pil_workqueue]
 1141     2 root         21:11:02 [kworker/u17:13-pil_workqueue]
 1142     2 root         21:11:02 [kworker/u17:14-mhi_w]
 1143     2 root         21:11:02 [kworker/u17:15-pil_workqueue]
 1144     2 root         21:11:02 [kworker/u17:16-pil_workqueue]
 1145     2 root         21:11:02 [kworker/u17:17-pil_workqueue]
 1146     2 root         21:11:02 [kworker/u17:18-pil_workqueue]
 1147     2 root         21:11:02 [kworker/u17:19-pil_workqueue]
 1148     2 root         21:11:02 [kworker/u17:20-pil_workqueue]
 1149     2 root         21:11:02 [kworker/u17:21-pil_workqueue]
 1150     2 root         21:11:02 [kworker/u17:22-qmi_msg_handler]
 1151     2 root         21:11:02 [kworker/u17:23-qmi_msg_handler]
 1153     2 root         21:11:02 [kworker/u17:24-pil_workqueue]
 1154     2 root         21:11:02 [kworker/u17:25-pil_workqueue]
 1155     2 root         21:11:02 [kworker/u17:26-pil_workqueue]
 1156     2 root         21:11:02 [kworker/u17:27-pil_workqueue]
 1157     2 root         21:11:02 [kworker/u17:28-pil_workqueue]
 1158     2 root         21:11:02 [kworker/u17:29-pil_workqueue]
 1159     2 root         21:11:02 [kworker/u17:30-pil_workqueue]
 1160     2 root         21:11:02 [kworker/u17:31-pil_workqueue]
 1161     2 root         21:11:02 [kworker/u17:32-pil_workqueue]
