  PID  PPID USER         STIME NAME                       
 1524     1 system       19:48:21 surfaceflinger
 1525     1 nobody       19:48:21 rmt_storage
 1527     1 vendor_rfs   19:48:21 tftp_server
 1530     1 system       19:48:21 sensors.qti
 1555     2 root         19:48:21 [irq/378-swr_mas]
 1556     2 root         19:48:21 [irq/379-swr_mas]
 1592     1 root         19:48:22 mi_thermald
 1593     2 root         19:48:22 [kworker/6:3-mm_percpu_wq]
 1659     2 root         19:48:22 [kworker/4:4-cgroup_release]
 1713     1 system       19:48:22 pm-proxy
 1751     1 drm          19:48:22 drmserver
 1769     1 nobody       19:48:22 traced_probes
 1770     1 nobody       19:48:22 traced
 1772     1 root         19:48:22 dpmd
 1777     1 system       19:48:22 dpmQmiMgr
 1779     1 system       19:48:22 feature_enabler_client
 1785  1772 system       19:48:22 dpmd
 1814     1 radio        19:48:22 qmipriod
 1821     1 cameraserver 19:48:22 cameraserver
 1827     1 incidentd    19:48:22 incidentd
 1830     1 root         19:48:22 installd
 1833     1 mediaex      19:48:22 media.extractor
 1836     1 media        19:48:22 media.metrics
 1839     1 media        19:48:22 mediaserver
 1840     1 root         19:48:22 storaged
 1841     1 wifi         19:48:22 wificond
 1847     1 system       19:48:22 cnd
 1848     2 root         19:48:22 [irq/391-swr_wak]
 1851     1 radio        19:48:22 imsdaemon
 1856     1 radio        19:48:22 netmgrd
 1857     1 radio        19:48:22 port-bridge
 1859     1 system       19:48:22 adsprpcd
 1860     1 media        19:48:22 audioadsprpcd
 1869     1 system       19:48:22 cdsprpcd
 1875     1 mediacodec   19:48:22 media.swcodec
 1878     1 statsd       19:48:22 statsd
 1896     1 system       19:48:22 cnss-daemon
 1899     1 radio        19:48:22 ssgqmigd
 1903     1 gps          19:48:22 mlid
 1904     1 gps          19:48:22 loc_launcher
 1906     1 system       19:48:22 ATFWD-daemon
 1915     1 system       19:48:22 gatekeeperd
 1921     1 root         19:48:22 update_engine
 1923  1904 gps          19:48:22 lowi-server
 1924  1904 gps          19:48:22 xtra-daemon
 1928     1 system       19:48:22 android.hardware.biometrics.fingerprint-service.xiaomi
 1938     1 system       19:48:22 qcc-trd
 1947     2 root         19:48:22 [irq/332-gf]
 1951     1 root         19:48:22 odin-display
 1955     1 system       19:48:22 vendor.lineage.livedisplay-service.sdm
 1957     1 system       19:48:22 vendor.xiaomi.hardware.citsensorservice@1.1-service
 1963     1 radio        19:48:22 qcrilNrd
 1965     1 shell        19:48:22 adbd
 1984     1 radio        19:48:22 qcrilNrd
 1997     1 root         19:48:22 busybox
 2007     1 radio        19:48:22 qti
 2010     1 root         19:48:22 supervisor
 2018  2010 root         19:48:22 TEESimulator
 2021     1 radio        19:48:22 adpl
 2216     2 root         19:48:25 [glink_modem]
 2217     2 root         19:48:25 [qrtr_rx]
 2291     2 root         19:48:25 [kworker/7:2H-kblockd]
 2299     2 root         19:48:25 [kworker/5:2H-kblockd]
 2350     1 root         19:48:26 android.hardware.thermal-service.qti
 2471     1 radio        19:48:26 shsusrd
 2477     2 root         19:48:26 [ipawq34]
 2478     2 root         19:48:26 [iparepwq34]
 2479     2 root         19:48:26 [ipawq104]
 2480     2 root         19:48:26 [iparepwq104]
 2483     2 root         19:48:26 [ipawq95]
 2484     2 root         19:48:26 [iparepwq95]
 2485     2 root         19:48:26 [ipafreepagewq95]
 2486     2 root         19:48:26 [ipawq35]
 2487     2 root         19:48:26 [iparepwq35]
 2490     2 root         19:48:26 [ipawq105]
 2494     2 root         19:48:27 [iparepwq105]
 2495     2 root         19:48:27 [ipafreepagewq10]
 2606     1 radio        19:48:27 ims_rtp_daemon
 2695     2 root         19:48:28 [dsi_err_workq]
 2781     2 root         19:48:28 [wda_wq]
 2782     2 root         19:48:28 [rmnet_powersave]
 2969     2 root         19:48:30 [cds_recovery_wo]
 2970     2 root         19:48:30 [wlan_logging_th]
 2986  1029 u0_a312      19:48:30 com.android.systemui
 3113  1030 webview_zygote 19:48:31 webview_zygote
 3134  1029 system       19:48:31 com.android.axion.quicklook
 3151  1029 radio        19:48:31 .dataservices
 3152     2 root         19:48:31 [irq/343-mhi]
 3153  1029 u0_a245      19:48:31 .qtidataservices
 3163  1029 u0_a308      19:48:31 com.qti.phone
 3165  1029 network_stack 19:48:31 com.android.networkstack.process
 3166  1029 nfc          19:48:31 com.android.nfc
 3178  1029 u0_a293      19:48:31 org.codeaurora.ims
 3188  1029 secure_element 19:48:31 com.android.se
 3197  1029 radio        19:48:31 com.android.phone
 3226  1029 system       19:48:31 org.protonaosp.columbus
 3230  1029 system       19:48:31 com.android.settings
 3310  1029 u0_a259      19:48:31 com.google.android.gms
 3392  1029 u0_a299      19:48:31 com.android.launcher3
 3399  1029 u0_a326      19:48:31 com.android.smspush
 3484  1029 u0_a332      19:48:31 com.android.permissioncontroller
 3542  1029 u0_a330      19:48:32 com.android.cellbroadcastreceiver.module
 3572     2 root         19:48:32 [qrtr_rx]
 3600     2 root         19:48:32 [scheduler_threa]
 3601     2 root         19:48:32 [cds_ol_rx_threa]
 3602     2 root         19:48:32 [dp_rx_thread_0]
 3603     2 root         19:48:32 [dp_rx_thread_1]
 3604     2 root         19:48:32 [dp_rx_thread_2]
 3629     1 wifi         19:48:32 wpa_supplicant
 3659  1029 u0_a252      19:48:33 com.android.dialer
 3702  1029 u0_a214      19:48:34 android.process.acore
 3811  1029 u0_a335      19:48:43 android.ext.services
 3837  1029 u0_a380      19:48:43 com.drdisagree.colorblendr
 3903     1 root         19:48:43 batterysecret
 3906     1 system       19:48:43 charge_logger
 3916     1 root         19:48:43 msm_irqbalance
 3925  1029 u0_a273      19:48:43 com.android.deskclock
 3936  3837 root         19:48:43 sh
 3962  3936 root         19:48:43 com.drdisagree.colorblendr:root:0
 3965     2 root         19:48:43 [irq/23-90b6400.]
 3972     2 root         19:48:43 [irq/24-9091000.]
 3977  1029 u0_a255      19:48:43 com.google.android.apps.wellbeing
 3980     2 root         19:48:43 [irq/25-90b9100.]
 3982     1 root         19:48:43 odin-color
 4037  1029 system       19:48:43 io.chaldeaprjkt.gamespace
 4117     1 root         19:48:44 ksud
 4299  1029 u0_a348      19:48:49 com.android.providers.media.module
 4311  1029 u0_a262      19:48:49 com.google.android.googlequicksearchbox:interactor
 4319  1029 system       19:48:49 com.libremobileos.sidebar
 4343  1029 system       19:48:49 com.libremobileos.freeform
 4370  1029 u0_a298      19:48:49 com.qualcomm.qti.services.systemhelper:systemhelper_service
 4374  1029 system       19:48:49 org.ifaa.aidl.manager
 4398  1029 u0_a248      19:48:49 com.tencent.soter.soterserver
 4411  1029 u0_a304      19:48:49 org.lineageos.audiofx
 4415  1029 u0_a247      19:48:49 org.mipay.android.manager
 4426  1029 u0_a316      19:48:49 com.qualcomm.location
 4428  1029 system       19:48:49 org.lineageos.settings
 4476  1029 u0_a325      19:48:49 org.lineageos.profiles
 4488  1029 u0_a232      19:48:49 com.android.printspooler
 4492  1029 system       19:48:49 com.android.keychain
 4505  1029 u0_a253      19:48:50 com.google.android.partnersetup
 4560  1029 u0_a215      19:48:50 android.process.media
 4594  1029 u0_a262      19:48:50 com.google.android.googlequicksearchbox:search
 4600  1029 u0_a262      19:48:50 com.google.android.googlequicksearchbox:googleapp
 4694  1029 system       19:48:50 co.aospa.sense
 4804  1029 u0_a250      19:48:50 com.android.imsserviceentitlement
 4818  1029 u0_a226      19:48:50 com.android.providers.calendar
 4849  1029 u0_a259      19:48:50 com.google.android.gms.unstable
 4880  1029 system       19:48:51 org.lineageos.lineageparts
 4925  1029 u0_a385      19:48:51 pan.alexander.tordnscrypt.stable
 4985  1029 u0_a371      19:48:51 dev.ukanth.ufirewall
 5020  4925 u0_a385      19:48:51 libdnscrypt-proxy.so
 5034  4925 root         19:48:51 sh
 5099  1029 u0_a258      19:48:52 com.google.android.projection.gearhead:shared
 5123  4985 root         19:48:52 sh
 5191  1029 u0_a335      19:48:52 .adservices
 5222  1029 u0_a301      19:48:52 com.android.camera
 5270  1029 system       19:48:52 com.android.localtransport
 5329     2 root         19:48:52 [kworker/1:2H-kblockd]
 5364  1029 u0_a257      19:48:53 com.google.android.apps.restore
 5383  1029 u0_a260      19:48:53 com.android.contacts
 5444  1029 u0_a223      19:48:53 com.android.devicediagnostics
 5462  1029 u0_a259      19:48:53 com.google.android.gms.ui
 5501  1029 u0_a279      19:48:53 com.android.inputmethod.latin
 5508  1029 system       19:48:53 com.android.dynsystem
 5560  1029 u0_a345      19:48:53 com.android.federatedcompute.services
 5564  1029 system       19:48:53 com.android.dynsystem:dynsystem
 5601  4925 root         19:48:53 sh
 5607  1029 u0_a338      19:48:54 com.android.healthconnect.controller
 5627  5601 root         19:48:54 libnflog.so
 5676  1029 u0_a261      19:48:54 com.android.hotwordenrollment.okgoogle
 5724  1029 u0_a251      19:48:54 com.android.hotwordenrollment.xgoogle
 5769  1029 u0_a228      19:48:54 com.android.managedprovisioning
 5797  1029 u0_a287      19:48:54 com.stevesoltys.seedvault
 5820  1029 u0_a269      19:48:55 com.android.messaging
 5870  1029 u0_a344      19:48:55 com.android.ondevicepersonalization.services
 5906  1029 u0_a218      19:48:55 com.android.packageinstaller
 5946  1029 u0_a346      19:48:55 com.android.rkpdapp
 5985  1029 shell        19:48:55 com.android.shell
 6013  1029 u0_a256      19:48:56 com.android.vending
 6028  1029 u0_a297      19:48:56 com.android.statementservice
 6064  1029 u0_a354      19:48:56 com.nox.nox
 6127  6064 root         19:48:56 sh
 6146  1029 u0_a270      19:48:56 com.google.android.gm.exchange
 6194  6064 root         19:48:56 sh
 6200  6064 root         19:48:56 sh
 6219  1029 u0_a258      19:48:56 com.google.android.projection.gearhead:car
 6253  6064 root         19:48:56 sh
 6300  1029 u0_a309      19:48:57 com.google.android.setupwizard
 6440  1029 u0_a271      19:48:57 com.google.android.syncadapters.calendar
 6497  1029 u0_a277      19:48:57 com.google.android.tts
 6727  1029 u0_a329      19:48:58 org.calyxos.backup.contacts
 6750  1029 u0_a288      19:48:58 org.lineageos.updater
 6784  1029 u0_a317      19:48:59 org.omnirom.omnijaws
 6860  4985 root         19:48:59 sh
 6861  1029 u0_a364      19:48:59 com.aurora.store
 6950  1029 u0_a381      19:48:59 com.ebay.mobile
 7228  1029 u0_a368      19:49:00 com.google.android.apps.translate
 7443  1029 u0_a398      19:49:00 com.google.android.apps.walletnfcrel
 7538  1029 u0_a386      19:49:01 com.google.android.youtube
 7619  1029 u0_a394      19:49:01 com.spotify.music
 7700  1029 u0_a370      19:49:01 com.termux
 7731  1029 u0_a377      19:49:01 com.twitter.android
 7790  1029 u0_a379      19:49:02 io.element.android.x
 7899  1029 u0_a388      19:49:03 net.thunderbird.android
 7953  1029 u0_a367      19:49:03 org.adaway
 7981  7953 root         19:49:03 sh
 7983  1029 u0_a399      19:49:03 org.telegram.messenger
 8035  1029 u0_a347      19:49:03 com.android.photopicker
 8053  1029 u0_a213      19:49:04 com.android.externalstorage
 8057  7981 root         19:49:04 libwebserver_exec.so
 8078  1029 u0_a373      19:49:04 com.whatsapp
 8121  1029 u0_a372      19:49:04 com.yandex.browser
 8183  1029 u0_a372      19:49:04 com.yandex.browser:AppMetrica
 8186  1029 u0_a356      19:49:04 org.fdroid.fdroid
 8251  1029 u0_a372      19:49:04 com.yandex.browser:passport
 8512  1029 u0_a256      19:49:06 com.android.vending:background
10121     2 root         19:53:37 [kworker/2:0-events]
10560     2 root         19:55:03 [kworker/5:1]
10698     2 root         19:55:13 [kworker/u17:0-hal_register_write_wq]
11605     2 root         19:58:53 [kworker/1:1-mm_percpu_wq]
11727     2 root         19:59:28 [kworker/3:2-events]
12104     2 root         20:01:22 [kworker/u17:2-kgsl-events]
12482     2 root         20:03:06 [kworker/u16:3-wmi_rx_event_work_queue]
12894     2 root         20:04:41 [kworker/3:1-mm_percpu_wq]
12980     2 root         20:05:08 [kworker/0:1-events]
13825     2 root         20:09:13 [kworker/u17:1-kgsl-events]
13872     2 root         20:09:14 [kworker/u17:3-dwc_wq]
14057     2 root         20:10:10 [kworker/3:0]
14134     2 root         20:10:21 [kworker/0:0-mm_percpu_wq]
14163     2 root         20:10:29 [kworker/1:0-events]
14511     2 root         20:11:53 [kworker/2:2-events]
14605     2 root         20:12:23 [kworker/u16:0-qc_ufs_qos_swq]
14765     2 root         20:12:55 [kworker/5:0]
14783  1965 shell        20:12:56 ps
